locationType,worldX,worldY,locationID,region,climate
Farm,394,160,3946716032,Anticlere,1
Farm,440,100,4409710095,Urvaius,1
Farm,165,168,1655216897,Daggerfall,3
Farm,166,116,166128116111,Glenpoint,3
Farm,615,355,61510535523,Dragontail Mountains,4
Farm,192,138,1926713886,Glenpoint,3
Farm,982,174,98212717474,Wrothgarian Mountains,4
Farm,458,120,4580512022,Urvaius,1
Farm,445,418,4457041851,Antiphyllos,8
Farm,722,379,7222637963,Dragontail Mountains,4
Farm,209,474,2094947470,Abibon-gora,7
Farm,227,442,22712244270,Kairou,7
Farm,507,130,5075513035,Urvaius,1
Farm,303,450,3032245006,Alik'r Desert,8
Farm,106,88,1061258874,Glenumbra Moors,1
Farm,928,252,9284025259,Wayrest,1
Farm,946,339,946111339123,Mournoth,5
Farm,173,111,1733611177,Glenpoint,3
Farm,516,325,5168732554,Tigonus,6
Farm,561,306,561119306111,Tigonus,6
Farm,949,384,94951384125,Mournoth,5
Farm,197,205,1972820540,Daggerfall,1
Farm,395,119,3950311905,Anticlere,1
Farm,672,74,672877435,Koegria,1
Farm,426,8,4267608122,Ykalon,2
Farm,949,162,94910416208,Wrothgarian Mountains,4
Farm,632,473,6327647314,Dak'fron,9
Farm,817,387,8176838768,Dragontail Mountains,4
Farm,220,123,2206412396,Glenpoint,3
Farm,721,289,7211428972,Lainlyn,5
Farm,562,350,5622835095,Tigonus,7
Farm,985,332,9857333278,Mournoth,5
Farm,637,60,637736038,Kambria,1
Farm,907,222,90754222109,Wayrest,1
Farm,922,66,922456663,Wrothgarian Mountains,4
Farm,392,130,3926413032,Anticlere,1
Farm,668,56,668605623,Koegria,4
Farm,191,164,1917716474,Daggerfall,3
Farm,751,91,7510491113,Wrothgarian Mountains,4
Farm,678,412,6784941263,Dragontail Mountains,4
Farm,297,80,297648065,Ilessan Hills,1
Farm,193,462,193122462120,Abibon-gora,7
Farm,475,471,4759047133,Alik'r Desert,8
Farm,716,362,7164436263,Dragontail Mountains,4
Farm,939,21,939282132,Wrothgarian Mountains,4
Farm,228,207,2281220773,Daggerfall,1
Farm,203,78,203747893,Ilessan Hills,3
Farm,984,86,984678645,Wrothgarian Mountains,4
Farm,590,392,5905839263,Alik'r Desert,8
Farm,528,56,528095660,Dwynnen,1
Farm,318,165,3188816574,Shalgora,1
Farm,401,444,40160444114,Alik'r Desert,8
Farm,379,439,3797043964,Alik'r Desert,8
Farm,367,28,3673728101,Ykalon,2
Farm,144,496,14411449623,Abibon-gora,7
Farm,499,460,49910946019,Alik'r Desert,8
Farm,150,175,15010417556,Daggerfall,1
Farm,442,472,4428747263,Bergama,8
Farm,904,292,9046829227,Mournoth,5
Farm,335,190,3358619077,Shalgora,1
Farm,382,69,3821066910,Daenia,1
Farm,95,156,952215651,Tulune,1
Farm,339,114,3395211408,Shalgora,1
Farm,128,83,1280483109,Glenumbra Moors,1
Farm,506,30,506263058,Dwynnen,1
Farm,316,175,31611517513,Shalgora,1
Farm,712,330,7126833069,Kozanset,5
Farm,298,44,298494476,Ykalon,1
Farm,341,37,341693777,Ykalon,1
Farm,833,334,8336933469,Totambu,5
Farm,587,73,587597360,Kambria,1
Farm,217,74,2175274102,Ilessan Hills,3
Farm,375,388,37510838822,Sentinel,7
Farm,206,198,2061419870,Daggerfall,1
Farm,900,338,90056338113,Totambu,5
Farm,848,475,8487647560,Dragontail Mountains,4
Farm,318,200,31883200100,Shalgora,1
Farm,914,385,9147738556,Totambu,5
Farm,507,52,507335238,Dwynnen,1
Farm,432,72,432177256,Urvaius,1
Farm,235,107,2358210768,Ilessan Hills,3
Farm,702,53,702645381,Wrothgarian Mountains,4
Farm,158,193,1585919359,Daggerfall,1
Farm,248,75,2481247514,Ilessan Hills,1
Farm,292,11,2921061108,Ykalon,2
Farm,668,299,6681329964,Lainlyn,5
Farm,645,389,6450938912,Dragontail Mountains,4
Farm,783,357,78311135761,Totambu,5
Farm,361,145,3610414570,Anticlere,1
Farm,904,61,904636176,Wrothgarian Mountains,4
Farm,704,363,7044236329,Dragontail Mountains,4
Farm,236,214,2361521476,Daggerfall,1
Farm,837,8,83711908105,Wrothgarian Mountains,4
Farm,602,102,60205102118,Bhoriane,1
Farm,444,419,44417419111,Antiphyllos,8
Farm,463,55,463765599,Urvaius,1
Farm,882,334,8823233467,Totambu,5
Farm,977,352,9771835261,Mournoth,5
Farm,243,171,24310517170,Daggerfall,3
Farm,456,74,456497476,Urvaius,1
Farm,189,473,1896447351,Abibon-gora,7
Farm,799,201,7996020159,Menevia,1
Farm,186,110,18661110113,Glenpoint,3
Farm,560,115,56010611559,Bhoriane,1
Farm,954,166,9540316673,Wrothgarian Mountains,4
Farm,314,43,314384331,Ykalon,1
Farm,653,93,653999373,Bhoriane,1
Farm,437,4,437990479,Ykalon,2
Farm,489,104,489114104123,Urvaius,1
Farm,313,203,3138820349,Shalgora,1
Farm,910,175,9100517568,Orsinium Area,3
Farm,431,80,431608036,Urvaius,1
Farm,553,9,553170969,Phrygias,1
Farm,378,63,378556367,Daenia,1
Farm,319,424,3196142454,Myrkwasa,8
Farm,604,294,6045129419,Dragontail Mountains,4
Farm,807,341,80711634156,Totambu,5
Farm,510,97,510139760,Dwynnen,1
Farm,666,413,6665541361,Dragontail Mountains,4
Farm,592,357,59218357114,Tigonus,7
Farm,584,100,58411010067,Kambria,1
Farm,367,131,3674513170,Anticlere,1
Farm,666,467,6662846765,Dak'fron,9
Farm,575,318,5758731850,Tigonus,7
Farm,861,493,8617949326,Dragontail Mountains,4
Farm,173,201,1730620176,Daggerfall,1
Farm,587,322,5878232261,Dragontail Mountains,4
Farm,611,61,611526124,Kambria,1
Farm,461,30,461173023,Phrygias,1
Farm,149,209,14911920955,Daggerfall,1
Farm,873,217,8737621752,Wayrest,1
Farm,173,136,17311813673,Glenpoint,3
Farm,836,454,8363545469,Ephesus,4
Farm,884,125,8843512558,Wrothgarian Mountains,4
Farm,299,45,299794560,Ykalon,1
Farm,463,417,46301417111,Antiphyllos,8
Farm,881,467,8813146747,Ephesus,4
Farm,759,139,75910413903,Alcaire,1
Farm,287,159,2870815917,Shalgora,1
Farm,897,375,897106375105,Totambu,5
Farm,685,317,6851231759,Lainlyn,5
Farm,311,95,3117295102,Ilessan Hills,2
Farm,840,182,84055182111,Menevia,1
Farm,836,170,83674170111,Menevia,1
Farm,713,326,71352326124,Kozanset,5
Farm,116,97,1161169720,Glenumbra Moors,1
Farm,209,40,2091094068,Northmoor,1
Farm,780,474,7806947438,Dragontail Mountains,4
Farm,825,157,8256015767,Menevia,3
Farm,670,303,6707630352,Lainlyn,5
Farm,320,28,320702859,Ykalon,2
Farm,407,179,4072917960,Anticlere,1
Farm,510,79,510357947,Dwynnen,1
Farm,893,303,8935630328,Mournoth,5
Farm,226,495,22610049564,Alik'r Desert,8
Farm,890,335,89011633554,Totambu,5
Farm,603,59,603675973,Kambria,1
Farm,374,10,374401073,Ykalon,2
Farm,645,424,6455442452,Santaki,4
Farm,951,188,9517918877,Wrothgarian Mountains,4
Farm,431,94,431609465,Urvaius,1
Farm,246,153,2466515360,Daggerfall,3
Farm,853,63,853636324,Wrothgarian Mountains,4
Farm,832,199,83210219968,Menevia,1
Farm,530,56,530055667,Dwynnen,1
Farm,359,82,359178277,Daenia,1
Farm,644,467,6440846774,Dak'fron,9
Farm,294,56,294295646,Ilessan Hills,1
Farm,408,129,4086112923,Anticlere,1
Farm,250,192,2507919227,Daggerfall,1
Farm,489,133,4896113361,Anticlere,1
Farm,545,84,545238452,Dwynnen,1
Farm,672,48,6721134872,Koegria,4
Farm,912,22,912632217,Wrothgarian Mountains,4
Farm,628,471,6287047168,Dak'fron,9
Farm,612,79,6125579115,Kambria,1
Farm,954,328,95412332826,Mournoth,5
Farm,416,137,4162613783,Anticlere,1
Farm,401,393,40137393101,Sentinel,7
Farm,499,152,4995415258,Anticlere,1
Farm,825,32,825973260,Wrothgarian Mountains,4
Farm,548,56,548265618,Dwynnen,1
Farm,689,87,689768770,Koegria,1
Farm,981,153,9815215358,Wrothgarian Mountains,4
Farm,395,1,395770165,Ykalon,2
Farm,510,322,5107332254,Tigonus,6
Farm,908,190,9085219077,Wayrest,3
Farm,836,308,83611330870,Satakalaam,5
Farm,564,369,5642736976,Tigonus,7
Farm,357,167,3575616787,Anticlere,1
Farm,895,254,8953325429,Wayrest,1
Farm,661,282,66111528263,Lainlyn,4
Farm,304,54,304775429,Ilessan Hills,1
Farm,121,109,12111810954,Tulune,1
Farm,607,335,6075433551,Dragontail Mountains,4
Farm,779,342,7795934226,Totambu,5
Farm,761,354,7615235469,Totambu,5
Farm,453,138,4539913874,Anticlere,1
Farm,451,366,45132366102,Ayasofya,7
Farm,332,70,332297049,Ilessan Hills,1
Farm,142,154,1428815487,Daggerfall,1
Farm,282,464,2827846428,Alik'r Desert,8
Farm,208,122,20874122116,Glenpoint,3
Farm,978,348,97867348122,Mournoth,5
Farm,461,153,4617215373,Anticlere,1
Farm,792,314,7924631465,Satakalaam,5
Farm,642,422,6427942249,Santaki,8
Farm,276,9,2761040915,Northmoor,2
Farm,167,108,1674710879,Glenpoint,3
Farm,201,198,2015219890,Daggerfall,1
Farm,566,471,5661447156,Dak'fron,9
Farm,141,198,1417219876,Daggerfall,1
Farm,603,89,603138955,Kambria,1
Farm,788,294,7885129452,Satakalaam,5
Farm,191,94,191249422,Glenpoint,3
Farm,809,170,8096517023,Menevia,1
Farm,749,362,7497236261,Totambu,5
Farm,458,20,458672059,Phrygias,2
Farm,325,390,3254039079,Sentinel,7
Farm,266,115,2666911552,Ilessan Hills,3
Farm,223,29,223832981,Northmoor,1
Farm,935,303,93514303127,Mournoth,5
Farm,503,400,5036940097,Alik'r Desert,8
Farm,551,315,55112831570,Tigonus,6
Farm,448,74,448057455,Urvaius,1
Farm,868,365,86865365120,Totambu,5
Farm,414,125,4144912564,Anticlere,1
Farm,356,59,356525979,Daenia,1
Farm,810,453,8102345363,Dragontail Mountains,4
Farm,290,62,290646277,Ilessan Hills,1
Farm,415,149,4157714954,Anticlere,1
Farm,875,222,8758722264,Wayrest,1
Farm,591,73,591957352,Kambria,1
Farm,165,192,1652819281,Daggerfall,1
Farm,985,256,9856425674,Gavaudon,1
Farm,114,175,11412317567,Daggerfall,1
Farm,114,160,11410216028,Daggerfall,1
Farm,400,1,4001100177,Ykalon,2
Farm,388,142,3882314268,Anticlere,1
Farm,794,354,7946935452,Totambu,5
Farm,104,110,10463110115,Tulune,1
Farm,144,122,1443112292,Glenpoint,3
Farm,926,312,9265231274,Mournoth,5
Farm,137,196,1376519603,Daggerfall,1
Farm,742,354,74211635474,Totambu,5
Farm,740,62,740156222,Wrothgarian Mountains,4
Farm,673,85,673708520,Koegria,1
Farm,515,107,5152710783,Dwynnen,1
Farm,582,331,5823633144,Tigonus,4
Farm,574,49,574564960,Dwynnen,1
Farm,534,369,5344036960,Ayasofya,7
Farm,655,285,6556428520,Lainlyn,4
Farm,793,453,7939345356,Dragontail Mountains,4
Farm,550,319,5506931956,Tigonus,6
Farm,375,367,37512336774,Sentinel,7
Farm,947,161,9471016170,Wrothgarian Mountains,4
Farm,803,349,80373349108,Totambu,5
Farm,805,19,80511319114,Wrothgarian Mountains,4
Farm,273,105,2731210514,Ilessan Hills,2
Farm,293,454,29311545463,Alik'r Desert,8
Farm,936,240,9369224088,Wayrest,1
Farm,311,172,3115817205,Shalgora,1
Farm,749,319,74965319105,Lainlyn,5
Farm,845,347,8450434754,Totambu,5
Farm,132,187,1320518720,Daggerfall,1
Farm,802,280,8027828031,Satakalaam,5
Farm,271,34,27111534111,Northmoor,1
Farm,744,402,7447340224,Dragontail Mountains,4
Farm,266,67,26612567104,Ilessan Hills,1
Farm,286,174,28611517419,Daggerfall,1
Farm,417,139,4171413915,Anticlere,1
Farm,830,462,8303846227,Ephesus,4
Farm,681,217,6817421754,Isle of Balfiera,4
Farm,267,176,2672917656,Daggerfall,1
Farm,195,64,1957364125,Northmoor,1
Farm,702,289,7022028974,Lainlyn,5
Farm,269,64,269596483,Northmoor,1
Farm,253,150,2532815069,Daggerfall,3
Farm,260,208,2604020829,Daggerfall,1
Farm,219,53,219525365,Northmoor,1
Farm,673,118,6730911872,Koegria,1
Farm,820,341,8207734177,Totambu,5
Farm,441,68,441316837,Urvaius,1
Farm,314,13,314831364,Ykalon,2
Farm,527,353,5275535361,Tigonus,7
Farm,828,160,8285416010,Menevia,3
Farm,204,205,20468205110,Daggerfall,1
Farm,940,158,9407015874,Wrothgarian Mountains,4
Farm,303,6,303830654,Ykalon,2
Farm,616,68,616676876,Kambria,1
Farm,458,401,45812540163,Ayasofya,8
Farm,816,202,81611320268,Menevia,1
Farm,801,85,801508573,Wrothgarian Mountains,4
Farm,246,127,2466912764,Ilessan Hills,3
Farm,782,47,7821747115,Wrothgarian Mountains,4
Farm,180,175,18012317509,Daggerfall,1
Farm,281,404,28144404101,Myrkwasa,7
Farm,984,301,9840330176,Mournoth,5
Farm,844,462,8442946259,Ephesus,4
Farm,934,223,93412222361,Wayrest,1
Farm,178,105,1785510574,Glenpoint,3
Farm,539,93,5391089373,Dwynnen,1
Farm,257,454,2572345458,Alik'r Desert,8
Farm,341,460,34165460116,Alik'r Desert,8
Farm,401,391,4012639144,Sentinel,7
Farm,708,25,7081152558,Wrothgarian Mountains,4
Farm,659,438,65910643813,Santaki,4
Farm,409,36,4091083668,Ykalon,1
Farm,391,341,3917234154,Sentinel,7
Farm,177,142,1776514264,Glenpoint,3
Farm,970,319,9700531973,Mournoth,5
Farm,643,347,6437434741,Dragontail Mountains,4
Farm,871,336,87187336101,Totambu,5
Farm,738,46,738364637,Wrothgarian Mountains,4
Farm,509,370,5094937052,Ayasofya,7
Farm,251,413,2513241331,Pothago,7
Farm,940,51,940355161,Wrothgarian Mountains,4
Farm,459,118,45912411874,Urvaius,1
Farm,911,438,9112943865,Ephesus,4
Farm,897,228,8976022869,Wayrest,1
Farm,522,444,5222844454,Alik'r Desert,8
Farm,233,430,2335643051,Kairou,7
Farm,179,46,179474652,Northmoor,1
Farm,187,488,1873348827,Abibon-gora,7
Farm,381,93,381749328,Daenia,1
Farm,840,470,84068470114,Ephesus,4
Farm,83,88,83238870,Glenumbra Moors,1
Farm,858,325,8583132540,Totambu,5
Farm,743,42,743454246,Wrothgarian Mountains,4
Farm,890,158,89010115872,Orsinium Area,3
Farm,689,2,689560267,Wrothgarian Mountains,4
Farm,242,1,2421200119,Northmoor,1
Farm,924,341,9244034172,Totambu,5
Farm,873,293,8730129372,Mournoth,5
Farm,870,392,8706039261,Dragontail Mountains,4
Farm,616,30,616863081,Wrothgarian Mountains,4
Farm,178,58,178445832,Northmoor,1
Farm,206,24,206522470,Northmoor,1
Farm,348,55,348615559,Daenia,1
Farm,423,451,4233145177,Bergama,8
Farm,830,194,83032194101,Menevia,1
Farm,147,145,1471814524,Glenpoint,3
Farm,642,467,6425446764,Dak'fron,9
Farm,347,365,3471536504,Sentinel,7
Farm,675,308,67506308111,Lainlyn,5
Farm,711,25,711722556,Wrothgarian Mountains,4
Farm,826,481,82612448170,Dragontail Mountains,4
Farm,819,119,81956119109,Wrothgarian Mountains,4
Farm,812,488,8126848867,Dragontail Mountains,4
Farm,461,18,4611001841,Phrygias,2
Farm,274,183,27410018352,Daggerfall,1
Farm,890,343,8909234384,Totambu,5
Farm,223,60,223376067,Northmoor,1
Farm,898,343,898116343127,Totambu,5
Farm,930,337,93072337115,Totambu,5
Farm,870,371,87073371122,Totambu,5
Farm,433,5,433680558,Ykalon,2
Farm,213,436,2131843654,Kairou,7
Farm,615,22,6150122127,Wrothgarian Mountains,4
Farm,292,211,29263211114,Daggerfall,1
Farm,856,206,8569020635,Wayrest,1
Farm,627,435,6271443552,Dak'fron,9
Farm,569,23,5691423115,Dwynnen,1
Farm,583,114,5834611468,Bhoriane,1
Farm,112,92,1121119226,Glenumbra Moors,1
Farm,119,60,119886063,Glenumbra Moors,1
Farm,390,440,39011044065,Alik'r Desert,8
Farm,343,36,343183622,Ykalon,1
Farm,562,24,562792458,Dwynnen,1
Farm,149,158,1496715813,Daggerfall,1
Farm,222,465,2227946529,Kairou,7
Farm,444,129,44410612959,Urvaius,1
Farm,128,70,128697005,Glenumbra Moors,1
Farm,731,34,731593476,Wrothgarian Mountains,4
Farm,758,326,7587232635,Totambu,5
Farm,807,306,8070930673,Satakalaam,5
Farm,807,359,80711335977,Totambu,5
Farm,152,58,152655892,Northmoor,1
Farm,609,13,6095113111,Phrygias,4
Farm,965,468,96573468109,Dragontail Mountains,4
Farm,467,88,467598864,Urvaius,1
Farm,420,399,4207439913,Sentinel,8
Farm,847,364,8476936474,Totambu,5
Farm,746,398,7469239844,Dragontail Mountains,4
Farm,702,220,7022922059,Isle of Balfiera,4
Farm,801,100,80135100101,Wrothgarian Mountains,4
Farm,242,65,242096506,Northmoor,1
Farm,206,480,2066048091,Abibon-gora,7
Farm,300,495,300123495122,Alik'r Desert,8
Farm,871,148,87112314803,Orsinium Area,3
Farm,454,26,454272629,Phrygias,1
Farm,866,34,8661103403,Wrothgarian Mountains,4
Farm,554,54,554955477,Dwynnen,1
Farm,678,428,6780642865,Dragontail Mountains,4
Farm,709,305,7094730567,Lainlyn,5
Farm,255,117,2552811795,Ilessan Hills,3
Farm,752,362,75259362111,Totambu,5
Farm,749,384,74911438409,Dragontail Mountains,4
Farm,795,423,7957042319,Dragontail Mountains,4
Farm,796,358,79623358106,Totambu,5
Farm,783,347,78324347118,Totambu,5
Farm,545,367,5457236713,Ayasofya,7
Farm,192,37,192063724,Northmoor,1
Farm,504,30,504973074,Dwynnen,1
Farm,392,434,3924043451,Alik'r Desert,8
Farm,675,296,6753329656,Lainlyn,5
Farm,583,46,583044669,Dwynnen,1
Farm,309,101,3097310165,Shalgora,2
Farm,330,161,3309616167,Shalgora,1
Farm,517,136,51719136120,Dwynnen,1
Farm,306,42,306554293,Ykalon,1
Farm,86,137,8611113765,Tulune,1
Farm,706,363,70611036312,Dragontail Mountains,4
Farm,708,338,70812733867,Kozanset,5
Farm,526,453,52659453123,Dak'fron,8
Farm,209,428,2098842899,Kairou,7
Farm,815,2,8159102100,Wrothgarian Mountains,4
Farm,654,30,654673049,Wrothgarian Mountains,4
Farm,726,126,7264512673,Alcaire,1
Farm,647,448,6470444870,Dak'fron,9
Farm,577,40,577404072,Dwynnen,1
Farm,841,410,8411241061,Dragontail Mountains,4
Farm,638,417,63812041701,Santaki,8
Farm,914,188,9146318876,Wayrest,3
Farm,535,40,5351274069,Dwynnen,1
Farm,332,391,33211139109,Sentinel,7
Farm,818,110,81851110102,Wrothgarian Mountains,4
Farm,385,134,3856113472,Anticlere,1
Farm,681,288,6814428897,Lainlyn,5
Farm,463,27,463512731,Phrygias,2
Farm,325,23,325132354,Ykalon,2
Farm,248,145,2484014574,Daggerfall,3
Farm,275,104,2757010476,Ilessan Hills,2
Farm,633,59,633425952,Kambria,1
Farm,99,94,99919464,Glenumbra Moors,1
Farm,218,192,2187419265,Daggerfall,1
Farm,787,119,7873211958,Wrothgarian Mountains,4
Farm,686,345,68610345119,Dragontail Mountains,4
Farm,917,51,91712851125,Wrothgarian Mountains,4
Farm,639,418,63911141801,Santaki,8
Farm,278,433,2788343332,Myrkwasa,7
Farm,166,107,1665810793,Glenpoint,3
Farm,632,349,6326534968,Dragontail Mountains,4
Farm,150,66,150706697,Glenpoint,1
Farm,968,309,9687030913,Mournoth,5
Farm,281,61,281646165,Ilessan Hills,1
Farm,745,336,74511133674,Totambu,5
Farm,592,47,592014708,Kambria,1
Farm,120,172,1206517269,Daggerfall,1
Farm,490,36,4901163674,Dwynnen,1
Farm,73,97,73699722,Glenumbra Moors,1
Farm,219,57,219795746,Northmoor,1
Farm,564,24,5641222476,Dwynnen,1
Farm,338,481,33810448124,Alik'r Desert,8
Farm,194,154,19410515470,Daggerfall,3
Farm,183,195,1836519595,Daggerfall,1
Farm,346,179,34668179109,Anticlere,1
Farm,965,401,9651240110,Dragontail Mountains,4
Farm,894,480,8940148072,Dragontail Mountains,4
Farm,576,108,5767010859,Dwynnen,1
Farm,139,130,13904130125,Glenpoint,3
Farm,478,159,47852159104,Anticlere,1
Farm,635,25,635542565,Wrothgarian Mountains,4
Farm,606,302,60611430200,Dragontail Mountains,4
Farm,931,359,9313335964,Totambu,5
Farm,248,213,2489221373,Daggerfall,1
Farm,501,106,5016510682,Dwynnen,1
Farm,332,62,33212262125,Ilessan Hills,1
Farm,168,131,1685413144,Glenpoint,3
Farm,942,305,9421830555,Mournoth,5
Farm,163,93,163339372,Glenpoint,3
Farm,266,497,2666949751,Alik'r Desert,8
Farm,697,324,6970432422,Kozanset,5
Farm,358,158,3586115890,Anticlere,1
Farm,583,18,583321868,Phrygias,4
Farm,544,93,544249376,Dwynnen,1
Farm,662,325,66208325105,Dragontail Mountains,4
Farm,900,304,9005930476,Mournoth,5
Farm,274,128,2741412870,Shalgora,3
Farm,246,58,246925868,Northmoor,1
Farm,296,117,2962411774,Shalgora,2
Farm,875,43,875594350,Wrothgarian Mountains,4
Farm,957,283,95711628354,Mournoth,5
Farm,335,174,3356017474,Anticlere,1
Farm,679,44,6792244116,Wrothgarian Mountains,4
Farm,521,120,52111012061,Dwynnen,1
Farm,862,316,8625531684,Satakalaam,5
Farm,549,2,549770267,Phrygias,1
Farm,719,287,7196428713,Lainlyn,5
Farm,909,334,9097233473,Totambu,5
Farm,563,111,5633811164,Dwynnen,1
Farm,969,397,96972397119,Dragontail Mountains,4
Farm,632,479,6325247982,Dak'fron,9
Farm,874,72,87412572122,Wrothgarian Mountains,4
Farm,538,352,5382635261,Tigonus,7
Farm,397,50,39712750120,Daenia,1
Farm,525,461,5257946163,Dak'fron,9
Farm,468,403,46811440352,Ayasofya,8
Farm,939,19,939541964,Wrothgarian Mountains,4
Farm,163,205,1634020536,Daggerfall,1
Farm,662,348,6625834865,Dragontail Mountains,4
Farm,760,279,7602827970,Lainlyn,5
Farm,173,193,17311119352,Daggerfall,1
Farm,969,37,969203724,Wrothgarian Mountains,4
Farm,448,129,4481812968,Urvaius,1
Farm,380,59,380525974,Daenia,1
Farm,480,156,48063156119,Anticlere,1
Farm,868,484,8680848409,Dragontail Mountains,4
Farm,517,349,5175834923,Tigonus,7
Farm,594,301,594128301111,Dragontail Mountains,4
Farm,540,93,5401099365,Dwynnen,1
Farm,464,114,46464114120,Urvaius,1
Farm,840,322,84012322102,Totambu,5
Farm,653,419,6533241937,Santaki,4
Farm,912,356,91210835609,Totambu,5
Farm,800,397,8006539776,Dragontail Mountains,4
Farm,536,86,536558674,Dwynnen,1
Farm,664,66,6641266119,Koegria,1
Farm,808,449,80809449109,Dragontail Mountains,4
Farm,394,396,39410039654,Sentinel,7
Farm,451,37,451743768,Phrygias,1
Farm,496,52,4961065203,Dwynnen,1
Farm,447,78,447597828,Urvaius,1
Farm,494,48,4941064856,Dwynnen,1
Farm,235,116,23511011618,Ilessan Hills,3
Farm,342,100,34259100119,Shalgora,1
Farm,745,434,74503434106,Dragontail Mountains,4
Farm,252,107,2522610712,Ilessan Hills,3
Farm,932,125,9325212595,Wrothgarian Mountains,4
Farm,241,425,2415042587,Pothago,7
Farm,675,295,6757029558,Lainlyn,5
Farm,894,198,8949019865,Wayrest,1
Farm,817,163,8172616364,Menevia,3
Farm,181,148,1816514854,Daggerfall,3
Farm,725,399,7257239959,Dragontail Mountains,4
Farm,431,404,43179404100,Sentinel,8
Farm,881,358,8814235827,Totambu,5
Farm,524,79,524617963,Dwynnen,1
Farm,831,192,831119192128,Menevia,1
Farm,515,447,51582447102,Alik'r Desert,8
Farm,897,224,8972722431,Wayrest,1
Farm,898,221,8987322167,Wayrest,1
Farm,104,113,1046111327,Tulune,1
Farm,920,343,92012534365,Totambu,5
Farm,666,384,6662338415,Dragontail Mountains,4
Farm,525,430,5252043051,Alik'r Desert,8
Farm,482,159,48212015972,Anticlere,1
Farm,745,130,7457013033,Alcaire,1
Farm,869,166,8697016622,Orsinium Area,3
Farm,596,335,5964033564,Dragontail Mountains,4
Farm,617,66,6171236674,Kambria,1
Farm,590,16,590501678,Phrygias,4
Farm,680,397,6804239799,Dragontail Mountains,4
Farm,399,100,3996910041,Daenia,1
Farm,405,151,4056815176,Anticlere,1
Farm,663,45,663224564,Koegria,4
Farm,805,352,8050635270,Totambu,5
Farm,694,55,6942055108,Wrothgarian Mountains,4
Farm,363,368,3636736874,Sentinel,7
Farm,419,119,4195111959,Anticlere,1
Farm,289,6,289600667,Ykalon,2
Farm,280,190,2802719056,Daggerfall,1
Farm,601,326,6013132644,Dragontail Mountains,4
Farm,200,437,2005443712,Kairou,7
Farm,131,67,13110967108,Glenumbra Moors,1
Farm,354,65,354556569,Daenia,1
Farm,392,127,3925212773,Anticlere,1
Farm,359,171,3592617191,Anticlere,1
Farm,468,107,4686710767,Urvaius,1
Farm,834,45,8344945101,Wrothgarian Mountains,4
Farm,905,339,9056133955,Totambu,5
Farm,206,68,2061086822,Ilessan Hills,3
Farm,975,350,97570350111,Mournoth,5
Farm,741,43,741954358,Wrothgarian Mountains,4
Farm,216,105,2165910570,Glenpoint,3
Farm,926,377,9266837752,Totambu,5
Farm,331,62,331086251,Ilessan Hills,1
Farm,514,42,5145442105,Dwynnen,1
